category,path,line,source
timer_or_ui_cadence,applications/external/free_roam/flipper_http/flipper_http.c,1414,"furi_timer_start(fhttp->get_timeout_timer, TIMEOUT_DURATION_TICKS);"
timer_or_ui_cadence,applications/external/free_roam/flipper_http/flipper_http.c,1431,"furi_timer_start(fhttp->get_timeout_timer, TIMEOUT_DURATION_TICKS);"
timer_or_ui_cadence,applications/external/free_roam/flipper_http/flipper_http.c,1443,"furi_timer_start(fhttp->get_timeout_timer, TIMEOUT_DURATION_TICKS);"
timer_or_ui_cadence,applications/external/free_roam/text_input/uart_text_input.c,504,"furi_timer_start(uart_text_input->timer, furi_kernel_get_tick_frequency() * 4);"
blocking_notification,applications/external/game15/game15.c,443,"notification_message_block(notification, &sequence_display_backlight_enforce_on);"
blocking_notification,applications/external/game15/game15.c,447,"notification_message_block(notification, &sequence_display_backlight_enforce_auto);"
unbounded_wait,applications/external/game15/sandbox.c,26,"furi_message_queue_put(sandbox_event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/external/game15/sandbox.c,45,"furi_mutex_acquire(sandbox_mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/game15/sandbox.c,77,"furi_timer_start(sandbox_timer, furi_kernel_get_tick_frequency() / fps);"
unbounded_wait,applications/external/game15/sandbox.c,89,"if(furi_mutex_acquire(sandbox_mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/game_of_life/game_of_life.c,99,"furi_mutex_acquire(state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/game_of_life/game_of_life.c,138,"furi_mutex_acquire(_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,54,"furi_mutex_acquire(mutexVal->mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,159,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/geiger/flipper_geiger.c,225,"furi_timer_start(timer, 1000);"
explicit_delay,applications/external/geiger/flipper_geiger.c,233,furi_delay_ms(10);
unbounded_wait,applications/external/geiger/flipper_geiger.c,245,"FuriStatus event_status = furi_message_queue_get(event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,256,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,298,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,309,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,319,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,327,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,333,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geiger/flipper_geiger.c,348,"furi_mutex_acquire(mutexVal.mutex, FuriWaitForever);"
unbounded_wait,applications/external/geometry_flip/main.c,23,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/ghost_esp/gui_modules/mainmenu.c,613,"furi_timer_start(main_menu->locked_timer, furi_kernel_get_tick_frequency() * 3);"
explicit_delay,applications/external/ghost_esp/src/main.c,47,furi_delay_ms(20);
explicit_delay,applications/external/ghost_esp/src/main.c,49,furi_delay_ms(50); // Reduced stabilization time
explicit_delay,applications/external/ghost_esp/src/main.c,294,furi_delay_ms(5); // Short delay to let events clear
explicit_delay,applications/external/ghost_esp/src/main.c,314,furi_delay_ms(50); // Add delay between commands
explicit_delay,applications/external/ghost_esp/src/main.c,320,furi_delay_ms(100); // Extra delay after sending all stop commands
explicit_delay,applications/external/ghost_esp/src/menu.c,1498,furi_delay_ms(100);
explicit_delay,applications/external/ghost_esp/src/menu.c,1557,furi_delay_ms(100);
explicit_delay,applications/external/ghost_esp/src/menu.c,1751,furi_delay_ms(100);
explicit_delay,applications/external/ghost_esp/src/menu.c,1833,furi_delay_ms(100);
explicit_delay,applications/external/ghost_esp/src/menu.c,2250,furi_delay_ms(100);
explicit_delay,applications/external/ghost_esp/src/menu.c,2833,furi_delay_ms(10);
explicit_delay,applications/external/ghost_esp/src/menu.c,2844,furi_delay_ms(5);
explicit_delay,applications/external/ghost_esp/src/menu.c,2879,furi_delay_ms(5);
explicit_delay,applications/external/ghost_esp/src/menu.c,2891,furi_delay_ms(5);
explicit_delay,applications/external/ghost_esp/src/menu.c,2903,furi_delay_ms(5);
explicit_delay,applications/external/ghost_esp/src/menu.c,2915,furi_delay_ms(5);
explicit_delay,applications/external/ghost_esp/src/menu.c,2937,furi_delay_ms(10);
explicit_delay,applications/external/ghost_esp/src/menu.c,2947,furi_delay_ms(5);
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,176,"furi_mutex_acquire(manager->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,252,"furi_mutex_acquire(uart->text_manager->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,278,"furi_mutex_acquire(uart->text_manager->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,331,"furi_mutex_acquire(uart->text_manager->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,399,"furi_mutex_acquire(mgr->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,418,"furi_thread_flags_wait(WORKER_ALL_RX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,489,"furi_mutex_acquire(mgr->mutex, FuriWaitForever);"
thread_join,applications/external/ghost_esp/src/uart_utils.c,611,FuriStatus status = furi_thread_join(uart->rx_thread);
explicit_delay,applications/external/ghost_esp/src/uart_utils.c,674,furi_delay_ms(5);
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,695,"furi_mutex_acquire(uart->text_manager->mutex, FuriWaitForever);"
explicit_delay,applications/external/ghost_esp/src/uart_utils.c,707,furi_delay_ms(50);
unbounded_wait,applications/external/ghost_esp/src/uart_utils.c,725,"furi_mutex_acquire(uart->text_manager->mutex, FuriWaitForever);"
explicit_delay,applications/external/ghost_esp/src/uart_utils.c,737,furi_delay_ms(5); // Shorter sleep interval
explicit_delay,applications/external/ghost_esp/src/uart_utils.c,895,furi_delay_ms(5);
explicit_delay,applications/external/gpio_badge/gpio_badge.c,82,furi_delay_ms(speed);
explicit_delay,applications/external/gpio_badge/gpio_badge.c,106,furi_delay_ms(speed);
explicit_delay,applications/external/gpio_badge/gpio_badge.c,127,furi_delay_ms(speed);
explicit_delay,applications/external/gpio_badge/gpio_badge.c,150,furi_delay_ms(speed);
explicit_delay,applications/external/gpio_controller/gpio_controller.c,241,furi_delay_ms(FRAME_TIME - delta_time_ms);
unbounded_wait,applications/external/gpio_controller/gpio_controller.c,350,"furi_message_queue_put(event_queue, event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/gpio_explorer/app.c,595,"furi_timer_start(app->timer, period);"
unbounded_wait,applications/external/gpio_reader_a/GPIO_reader.c,26,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/gpio_reader_a/GPIO_reader.c,71,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/external/gpio_reader_a/GPIO_reader.c,105,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/gpio_reader_b/gpio_app.c,39,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/gpio_reader_b/usb_uart_bridge.c,185,"furi_thread_flags_wait(WORKER_ALL_RX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/gpio_reader_b/usb_uart_bridge.c,195,"furi_mutex_acquire(usb_uart->usb_mutex, FuriWaitForever) == FuriStatusOk);"
thread_join,applications/external/gpio_reader_b/usb_uart_bridge.c,206,furi_thread_join(usb_uart->tx_thread);
thread_join,applications/external/gpio_reader_b/usb_uart_bridge.c,218,furi_thread_join(usb_uart->tx_thread);
thread_join,applications/external/gpio_reader_b/usb_uart_bridge.c,268,furi_thread_join(usb_uart->tx_thread);
unbounded_wait,applications/external/gpio_reader_b/usb_uart_bridge.c,290,"furi_thread_flags_wait(WORKER_ALL_TX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/gpio_reader_b/usb_uart_bridge.c,294,"furi_check(furi_mutex_acquire(usb_uart->usb_mutex, FuriWaitForever) == FuriStatusOk);"
thread_join,applications/external/gpio_reader_b/usb_uart_bridge.c,350,furi_thread_join(usb_uart->thread);
unbounded_wait,applications/external/gps_nmea/gps.c,23,"furi_mutex_acquire(gps_uart->mutex, FuriWaitForever);"
unbounded_wait,applications/external/gps_nmea/gps.c,131,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
explicit_delay,applications/external/gps_nmea/gps.c,159,furi_delay_ms(10);
explicit_delay,applications/external/gps_nmea/gps.c,161,furi_delay_ms(200);
unbounded_wait,applications/external/gps_nmea/gps.c,176,"furi_mutex_acquire(gps_uart->mutex, FuriWaitForever);"
blocking_notification,applications/external/gps_nmea/gps.c,188,notification_message_block(
blocking_notification,applications/external/gps_nmea/gps.c,192,notification_message_block(
explicit_delay,applications/external/gps_nmea/gps.c,202,furi_delay_ms(1000);
explicit_delay,applications/external/gps_nmea/gps.c,224,furi_delay_ms(1000);
explicit_delay,applications/external/gps_nmea/gps.c,236,furi_delay_ms(1000);
explicit_delay,applications/external/gps_nmea/gps.c,251,furi_delay_ms(1000);
blocking_notification,applications/external/gps_nmea/gps.c,269,"notification_message_block(gps_uart->notifications, &sequence_display_backlight_enforce_auto);"
blocking_notification,applications/external/gps_nmea/gps_uart.c,58,"notification_message_block(gps_uart->notifications, &sequence_blink_green_10);"
blocking_notification,applications/external/gps_nmea/gps_uart.c,75,"notification_message_block(gps_uart->notifications, &sequence_blink_magenta_10);"
blocking_notification,applications/external/gps_nmea/gps_uart.c,88,"notification_message_block(gps_uart->notifications, &sequence_blink_red_10);"
unbounded_wait,applications/external/gps_nmea/gps_uart.c,104,"furi_thread_flags_wait(WORKER_ALL_RX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
thread_join,applications/external/gps_nmea/gps_uart.c,205,furi_thread_join(gps_uart->thread);
explicit_delay,applications/external/hc11_modem/config_save_restore.c,180,furi_delay_ms(500);
unbounded_wait,applications/external/hc11_modem/hc11_radio_comm.c,352,"FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/hc11_modem/hc11_radio_comm.c,554,"l, FuriWaitForever);"
unbounded_wait,applications/external/hc11_modem/hc11_radio_comm.c,570,FuriWaitForever);
unbounded_wait,applications/external/hc11_modem/hc11_radio_comm.c,813,"furi_semaphore_acquire(app->cc1101_sent_sem, FuriWaitForever);"
priority_change,applications/external/hc11_modem/hc11_radio_comm.c,855,"furi_thread_set_priority(app->hc11_rx_tx_thread, FuriThreadPriorityIsr);"
thread_join,applications/external/hc11_modem/hc11_radio_comm.c,911,furi_thread_join(app->hc11_rx_tx_thread);
thread_join,applications/external/hc11_modem/hc11_radio_comm.c,916,furi_thread_join(app->main_rx_thread);
timer_or_ui_cadence,applications/external/hc11_modem/led_control.c,82,"furi_timer_start(ldc->led_off_timer, ldc->min_led_flash_duration);"
unbounded_wait,applications/external/hc11_modem/passthru_view.c,181,FuriWaitForever) == FuriStatusOk);
explicit_delay,applications/external/hc11_modem/passthru_view.c,424,furi_delay_ms(100);
thread_join,applications/external/hc11_modem/passthru_view.c,562,furi_thread_join(passthru_model->vcp_rx_tx_thread);
explicit_delay,applications/external/hc11_modem/passthru_view.c,590,furi_delay_ms(100);
unbounded_wait,applications/external/hc11_modem/passthru_view.c,661,FuriWaitForever) == FuriStatusOk);
unbounded_wait,applications/external/hc_sr04/hc_sr04.c,60,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/hc_sr04/hc_sr04.c,120,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
critical_or_scheduler_lock,applications/external/hc_sr04/hc_sr04.c,172,//FURI_CRITICAL_ENTER();
explicit_delay,applications/external/hc_sr04/hc_sr04.c,175,furi_delay_ms(10);
unbounded_wait,applications/external/hc_sr04/hc_sr04.c,249,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/heap_defence/heap_defence.c,444,"furi_mutex_acquire(game->mutex, FuriWaitForever);"
unbounded_wait,applications/external/heap_defence/heap_defence.c,500,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/heap_defence/heap_defence.c,533,"furi_timer_start(timer, furi_kernel_get_tick_frequency() / TIMER_UPDATE_FREQ);"
unbounded_wait,applications/external/heap_defence/heap_defence.c,554,"furi_mutex_acquire(game->mutex, FuriWaitForever);"
unbounded_wait,applications/external/hex_editor/hex_editor.c,204,"furi_message_queue_get(hex_editor->input_queue, &event, FuriWaitForever) =="
timer_or_ui_cadence,applications/external/hex_viewer/hex_viewer.c,42,view_dispatcher_set_tick_event_callback(
timer_or_ui_cadence,applications/external/hitachi_ac_remote/ac_remote_app.c,139,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/i2ctools/i2ctools.c,7,"furi_mutex_acquire(i2ctools->mutex, FuriWaitForever);"
unbounded_wait,applications/external/i2ctools/i2ctools.c,39,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/ibutton_converter/ibutton_converter.c,50,view_dispatcher_set_tick_event_callback(
timer_or_ui_cadence,applications/external/ibutton_converter/scenes/ibutton_converter_scene_error.c,37,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/external/ibutton_converter/scenes/ibutton_converter_scene_save_success.c,20,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/external/iconedit/icon.c,176,furi_timer_start(
unbounded_wait,applications/external/iconedit/iconedit.c,167,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
unbounded_wait,applications/external/iconedit/iconedit.c,319,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/ifttt/ifttt_virtual_button.c,177,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/image_viewer/src/main.cpp,50,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
timer_or_ui_cadence,applications/external/ina_meter/app.c,198,view_dispatcher_set_tick_event_callback(
thread_join,applications/external/ina_meter/datalog.c,113,furi_thread_join(log->thread);
timer_or_ui_cadence,applications/external/ina_meter/scenes/scene_shunt_switch.c,46,"popup_set_timeout(app->popup, 1000);"
unbounded_wait,applications/external/ir_intervalometer/intervalometer.c,508,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/external/ir_intervalometer/intervalometer.c,556,"furi_mutex_acquire(fv_priv->mutex, FuriWaitForever);"
unbounded_wait,applications/external/ir_intervalometer/intervalometer.c,567,"furi_mutex_acquire(fv_priv->mutex, FuriWaitForever);"
